0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.23448117027321674,0.1376881256455444,0.10658323610643887,0.09950474472450271,0.09451889018858126,0.09155611012835196,0.08924479841743717,0.08223262969116948,0.07977680749732113,0.0763781994023224,0.07391997583042917,0.06713041245577997,0.06481769268161705,0.06373345594094387,0.060625625184051055,0.059108879822282946,0.055419641953723196,0.05086895718720531,0.048919728297398,0.04740113061102146,0.04515899603488684,0.042121351980920214,0.040098692253679395,0.03699430195588645,0.035116751951127095,0.03359950772203398,0.03186596933288318,0.029337973806515087,0.028037702676047983,0.025366135375578407,0.02334230226229749,0.020741106155850668,0.017631368468384725,0.014885980675086032,0.013223496838379572,0.011706541892459172,0.010405671522444152,0.009104281611901646,0.007658615895633601,0.005274711683894479,0.0044795460951998775,0.0023846082433631793,0.0015167453617681071,0.0006501606582892783,0.00036095962117883574,7.209805335255947e-05
1.0,1.0,0.8833333333333332,0.8833333333333332,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.21666666666666665,0.21666666666666665,0.21666666666666665,0.21666666666666665,0.21666666666666665,0.21666666666666665,0.21666666666666665,0.11666666666666665,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
