0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1.641619206716075,1.2657536385057087,1.070624100667175,0.9523823796785084,0.6409385133816953,0.5886871594054922,0.5243510882553414,0.3784635453862421,0.3902109093309584,0.3474691607395848,0.32100882941315295,0.304013077132174,0.281503449057748,0.24566545872740755,0.22383791305659484,0.20845916803226558,0.16301805453581938,0.13724100235531214,0.1378979268769241,0.11677913021089299,0.0888372841820357,0.08583296162061506,0.07040638628726198,0.05698413833009972,0.07149611831539204,0.05109692520151533,0.026939688871304174,0.020052596926689134,0.025320368508497865,0.014056113859017666,0.0,0.0,0.0,0.0
4.213503596903523,1.6089615587074293,1.42047252133797,1.0751328269431564,0.9145888272484197,0.7390829113589099,0.6498442243206082,0.5395775632391044,0.3525827720462826,0.2806610579413275,0.25601144661254305,0.24078810365620273,0.19836041009022684,0.182782541224618,0.22703213312901216,0.14826990651932578,0.10790914295480658,0.13817537951150108,0.09687675659059199,0.08934908258832158,0.05651031174652629,0.03550656023952692,0.060360339780648524,0.013928749288121834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6759573976510957,1.5379503321260657,1.0939709984077315,0.9724515937146349,0.8069840485371141,0.7051877769114253,0.6511849807736764,0.5400543049306356,0.535056667800767,0.4644452352412481,0.3506934003911828,0.3449203103648355,0.29368516068715805,0.22868800562670985,0.20061980730622375,0.16155399401806841,0.13996261471801977,0.12820674745296987,0.09682853821619053,0.09175563104347217,0.05439906908820071,0.04836045405654992,0.02105176055596933,0.010650824444989347,0.005998249941815917,0.004377325996756534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9746037721585958,1.276580529425967,0.945054380047834,0.6031859345656039,0.7104060991383158,0.5910007245645256,0.5183402795962275,0.47281669000524923,0.35456574784714007,0.3225506037042863,0.27636487868059734,0.2746697308773223,0.2843555998037022,0.23678500066180908,0.21084081225557547,0.1767258833943184,0.14320790047502333,0.12677271838112894,0.11456325913653916,0.11227307459567398,0.07921974429575915,0.0630381345453691,0.05826304106350196,0.04241757333899534,0.026305476611014428,0.019217062635081134,0.0029899083181387665,0.0054404004476964335,0.0,0.0,0.0,0.0,0.0,0.0
2.5169503011300116,1.5012434567826016,1.4477625669091527,1.1169415994535092,0.7373940016148485,0.534547389351249,0.4160343724370483,0.3732285840879485,0.38112819232427836,0.32406728599381335,0.29556279620459264,0.3224573198834452,0.2924833401159719,0.21492604794233294,0.154169432232634,0.10910712524339376,0.08214009362926988,0.0648713068938746,0.04724306804830175,0.025164491696549277,0.011896168813109365,0.011038776154496811,0.0035698548373248548,0.002769012236967667,0.0057698027230799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.175041466742304,1.4405008741517626,1.274907228881972,1.1562623724385448,0.8146495263903883,0.7197814053166963,0.530673140047688,0.33547611313435916,0.2184273598925124,0.23153975219494002,0.20959050836925774,0.14557898145859421,0.17581373551926893,0.10878051779916813,0.11505355319907355,0.08865900035144063,0.05647722692812667,0.05520419780381768,0.051362279303353665,0.0540507663893075,0.04254056818835019,0.04351790911729305,0.026240153301004574,0.022797878571774455,0.017077315694815087,0.011469139151421235,0.009161530858060946,0.005216413133201133,0.009766238017214657,0.0036449391239633,0.005328783532604558,0.0044523888112356,0.000878311926499,0.0
6.963746557528858,1.0703277427273707,0.9040134771951941,0.3604279057046138,0.2852201791375677,0.22530014238360785,0.1896756965038491,0.2072389090517659,0.15960400470088323,0.15302531161210872,0.13448232443418814,0.11441287054259118,0.10416290870743274,0.09701301305841363,0.07875259444201445,0.05802646583384446,0.05575329902828391,0.036555266636869775,0.035453954297635266,0.03295785545681911,0.029047641613417174,0.02167265766507218,0.025958621646794976,0.010291944180304767,0.007541824597865292,0.008938863770001445,0.006589549490147156,0.0048426658225556,0.0006490421170989667,0.0038353940472006663,0.0009008701114604666,0.0006072190590202666,0.0,0.0
5.976917272907251,1.6695919456575006,1.0451852650890778,0.654377256545282,0.581828737506633,0.494946334211219,0.542020037172974,0.32156904644714795,0.21783226094643818,0.20648006211588346,0.17060177828997677,0.1741938233474032,0.13221803351275477,0.13550949010225544,0.09558110573723183,0.07456347007439075,0.06216411823558776,0.06252087985065045,0.04468363423525721,0.03751401598445877,0.0370260837814237,0.033751015918272884,0.03095069426732756,0.024273588977478153,0.025416762909541517,0.02348845325821346,0.01744303081119268,0.0092771731627484,0.010673932828164333,0.009509495947332596,0.007816423662006832,0.004013788731147817,0.0013041819135347999,7.65355216572e-05
5.550232238958546,1.7737054462894257,0.9202660078075079,0.49178748201115585,0.3333728171577172,0.27657333737895534,0.20579147494882813,0.17788124392661034,0.14637480611995193,0.11564865389719559,0.10192222891598002,0.08574935052581506,0.0992853874183287,0.060036073175257415,0.057786842641984026,0.03902549246288457,0.030269770390600286,0.030811709920979178,0.031001859241423523,0.03913179616345863,0.02075989953961898,0.022796986779818906,0.022224411867662403,0.021436867259797557,0.017655934931503362,0.009168934051154362,0.0039055132203631667,0.0025549503431344833,0.001748085720464583,0.004770615138113484,0.0005971636467923667,0.0,0.0,0.0
6.647055463152178,1.8806518242699957,1.0386074092620292,0.6654640010963996,0.4000809161611379,0.3017376005092046,0.24960045089920935,0.20452415636735774,0.16107151654441323,0.15004963279666564,0.15759956635776215,0.11438679467383865,0.12312336184086364,0.07749856996886202,0.07787991191368177,0.07317553464145886,0.06979545373803396,0.04885983919103939,0.06713296937960776,0.046563107331377855,0.03868921668756574,0.046323562506586285,0.042536595918457265,0.02964458604239752,0.025860327854752507,0.013999075451422283,0.012215329023698958,0.008520597591996177,0.009258131600088534,0.0,0.0,0.0,0.0,0.0
